trackkey,date,latitude,longitude
13752,7/5/2010 0:00:00,41.9775,-70.925
13752,7/5/2010 0:00:00,42.39,-71.56
13752,7/6/2010 0:00:00,42.665,-70.635
13752,7/6/2010 0:00:00,41.995,-68.9575
13752,7/7/2010 0:00:00,42.1375,-68.2475
13752,7/7/2010 0:00:00,42.82,-68.7575
13752,7/8/2010 0:00:00,43.115,-69.5825
13752,7/8/2010 0:00:00,43.62,-70.1275
13752,7/9/2010 0:00:00,43.91,-69.9525
13752,7/9/2010 0:00:00,43.3675,-69.6825
13752,7/10/2010 0:00:00,42.5,-69.8525
13752,7/10/2010 0:00:00,41.795,-69.96
13752,7/11/2010 0:00:00,41.4425,-70.16
13752,7/11/2010 0:00:00,41.9575,-69.9875
13752,7/12/2010 0:00:00,43.19,-69.315
13752,7/12/2010 0:00:00,43.64,-69.58
13752,7/13/2010 0:00:00,42.4375,-69.9725
13752,7/13/2010 0:00:00,41.835,-69.5775
13752,7/15/2010 0:00:00,43.15,-69.58
13752,7/15/2010 0:00:00,43.74,-69.9975
13752,7/16/2010 0:00:00,42.855,-70.175
13752,7/16/2010 0:00:00,42.36,-69.6
13752,7/17/2010 0:00:00,42.815,-68.775
13752,7/17/2010 0:00:00,43.1375,-68.7025
13752,7/18/2010 0:00:00,43.22,-69.285
13752,7/18/2010 0:00:00,43.9025,-69.7425
13752,7/19/2010 0:00:00,44.2525,-69.2025
13752,7/19/2010 0:00:00,43.6825,-68.2275
13752,7/20/2010 0:00:00,43.5825,-68.1275
13752,7/20/2010 0:00:00,44.2775,-68.5875
13752,7/21/2010 0:00:00,43.005,-67.205
13752,7/21/2010 0:00:00,39.065,-64.5125
13752,7/22/2010 0:00:00,38.195,-65.195
13752,7/22/2010 0:00:00,41.74,-68.2525
13752,7/23/2010 0:00:00,43.8475,-69.03
13752,7/23/2010 0:00:00,42.965,-68.7775
13752,7/24/2010 0:00:00,41.5925,-69.4925
13752,7/24/2010 0:00:00,40.21,-70.6775
13752,7/25/2010 0:00:00,38.725,-72.2075
13752,7/25/2010 0:00:00,39.9175,-71.9875
13752,7/26/2010 0:00:00,43.4075,-69.77
13752,7/26/2010 0:00:00,45.12,-68.77
13752,7/27/2010 0:00:00,45.1075,-68.9875
13752,7/27/2010 0:00:00,44.8125,-69.27
13752,7/28/2010 0:00:00,43.9575,-69.3975
13752,7/28/2010 0:00:00,42.8475,-69.0875
13752,7/29/2010 0:00:00,42.3625,-69.06
13752,7/29/2010 0:00:00,42.735,-69.16
13752,7/30/2010 0:00:00,43.2275,-68.79
13752,7/30/2010 0:00:00,43.4075,-68.2925
13752,7/31/2010 0:00:00,43.825,-68.11
13752,7/31/2010 0:00:00,44.87,-67.9
13752,8/1/2010 0:00:00,46.0425,-67.2525
13752,8/1/2010 0:00:00,46.735,-66.6975
13752,8/2/2010 0:00:00,46.5575,-65.8925
13752,8/2/2010 0:00:00,45.815,-64.5875
13752,8/3/2010 0:00:00,44.325,-62.785
13752,8/3/2010 0:00:00,43.69,-59.235
13752,8/4/2010 0:00:00,44.3275,-54.12
13752,8/4/2010 0:00:00,43.995,-49.2225
13752,8/5/2010 0:00:00,44.6025,-46.0775
13752,8/5/2010 0:00:00,45.835,-44.84
13752,8/6/2010 0:00:00,45.8475,-44.0725
13752,8/6/2010 0:00:00,45.4325,-43.2125
13752,8/7/2010 0:00:00,44.4275,-42.195
13752,8/7/2010 0:00:00,43.44,-40.5825
13752,8/8/2010 0:00:00,42.7,-38.565
13752,8/8/2010 0:00:00,42.165,-36.2075
13752,8/9/2010 0:00:00,42.065,-33.6325
13752,8/9/2010 0:00:00,41.73,-31.275
13752,8/10/2010 0:00:00,41.1775,-29.17
13752,8/10/2010 0:00:00,39.6125,-27.7525
13752,8/11/2010 0:00:00,36.895,-27.02
13752,8/11/2010 0:00:00,34.805,-25.975
13752,8/12/2010 0:00:00,33.1675,-24.495
13752,8/12/2010 0:00:00,29.7875,-23.55
13752,8/13/2010 0:00:00,25.9125,-23.665
13752,8/13/2010 0:00:00,23.11,-24.1525
13752,8/14/2010 0:00:00,19.6225,-24.3325
13752,8/14/2010 0:00:00,16.7775,-23.8275
13752,8/15/2010 0:00:00,14.3525,-22.6
13752,8/15/2010 0:00:00,11.6375,-20.935
13752,8/16/2010 0:00:00,10.2075,-19.2725
13752,8/16/2010 0:00:00,8.4325,-18.0475
13752,8/17/2010 0:00:00,6.2475,-17.23
13752,8/17/2010 0:00:00,4.045,-16.695
13752,8/18/2010 0:00:00,-0.145,-15.9725
13752,8/18/2010 0:00:00,-2.29,-14.125
13752,8/19/2010 0:00:00,-0.66,-11.5275
13752,8/19/2010 0:00:00,0.3225,-9.2125
13752,8/20/2010 0:00:00,0.625,-7.18
13752,8/20/2010 0:00:00,0.9275,-5.2725
13752,8/21/2010 0:00:00,1.5375,-3.5525
13752,8/21/2010 0:00:00,0.1,-2.52
13752,8/22/2010 0:00:00,-3.6,-2.145
13752,8/22/2010 0:00:00,-5.15,-1.49
13752,8/23/2010 0:00:00,-4.585,-0.5225
13752,8/23/2010 0:00:00,-4.33,0.2575
13752,8/23/2010 0:00:00,-4.5425,0.8825
13752,8/24/2010 0:00:00,-4.605,1.4775
13752,8/24/2010 0:00:00,-5.6975,2.2575
13752,8/25/2010 0:00:00,-7.475,3.285
13752,8/25/2010 0:00:00,-11.9325,4.905
13752,8/26/2010 0:00:00,-17.175,7.4625
13752,8/26/2010 0:00:00,-15.65,9.615
13752,8/27/2010 0:00:00,-14.8025,10.0475
13752,8/27/2010 0:00:00,-19.745,9.6675
13752,8/28/2010 0:00:00,-23.4825,9.695
13752,8/28/2010 0:00:00,-26.1725,10.16
13752,8/29/2010 0:00:00,-28.15,10.9975
13752,8/29/2010 0:00:00,-27.19,11.8325
13752,8/30/2010 0:00:00,-25.4325,12.295
13752,8/30/2010 0:00:00,-24.7675,12.695
13752,8/31/2010 0:00:00,-24.6975,13.1225
13752,8/31/2010 0:00:00,-26.3425,13.7375
13752,9/1/2010 0:00:00,-29.3625,14.605
13752,9/1/2010 0:00:00,-30.53,15.255
13752,9/2/2010 0:00:00,-32.0175,15.3725
13752,9/2/2010 0:00:00,-36.1825,15.3
13752,9/3/2010 0:00:00,-39.325,15.57
13752,9/3/2010 0:00:00,-41.235,16.155
13752,9/4/2010 0:00:00,-43.2225,16.8675
13752,9/5/2010 0:00:00,-56.6475,39.385
13752,10/25/2010 0:00:00,-59.2925,87.475
13752,10/25/2010 0:00:00,-57.705,85.99
13752,10/26/2010 0:00:00,-57.8725,85.38
13752,10/26/2010 0:00:00,-58.795,86.835
13752,10/27/2010 0:00:00,-58.695,88.2625
13752,10/27/2010 0:00:00,-58.685,88.285
13752,10/28/2010 0:00:00,-59.1875,87.4
13752,10/28/2010 0:00:00,-59.8475,85.9525
13752,10/29/2010 0:00:00,-60.0025,82.9725
13752,10/29/2010 0:00:00,-59,79.525
13752,10/30/2010 0:00:00,-58.1925,77.58
13752,10/30/2010 0:00:00,-58.2725,76.105
13752,10/31/2010 0:00:00,-59.0725,74.82
13752,10/31/2010 0:00:00,-60.5925,73.38
13752,11/1/2010 0:00:00,-62.4025,71.315
13752,11/1/2010 0:00:00,-63.8975,69.5925
13752,11/2/2010 0:00:00,-64.45,66.5575
13752,11/2/2010 0:00:00,-63.75,63.525
13752,11/3/2010 0:00:00,-62.5525,62.4925
13752,11/3/2010 0:00:00,-61.41,61.99
13752,11/4/2010 0:00:00,-60.44,62.0525
13752,11/4/2010 0:00:00,-60.125,61.8675
13752,11/5/2010 0:00:00,-60.28,61.0275
13752,11/5/2010 0:00:00,-60.4625,60.315
13752,11/6/2010 0:00:00,-60.88,60.165
13752,11/6/2010 0:00:00,-61.5075,60.6075
13752,11/7/2010 0:00:00,-61.5,59.895
13752,11/7/2010 0:00:00,-60.845,58.12
13752,11/8/2010 0:00:00,-60.155,56.625
13752,11/8/2010 0:00:00,-59.6975,54.8825
13752,11/9/2010 0:00:00,-59.9225,53.705
13752,11/9/2010 0:00:00,-60.635,53.3725
13752,11/10/2010 0:00:00,-61.29,52.855
13752,11/10/2010 0:00:00,-61.575,52.9325
13752,11/11/2010 0:00:00,-61.135,52.7275
13752,11/11/2010 0:00:00,-60.3125,51.46
13752,11/12/2010 0:00:00,-59.615,50.35
13752,11/12/2010 0:00:00,-59.225,49.0525
13752,11/13/2010 0:00:00,-59.085,47.3825
13752,11/13/2010 0:00:00,-58.8825,45.965
13752,11/14/2010 0:00:00,-58.9125,45.39
13752,11/14/2010 0:00:00,-59.115,45.7825
13752,11/15/2010 0:00:00,-58.985,46.115
13752,11/15/2010 0:00:00,-58.825,45.7625
13752,11/16/2010 0:00:00,-58.815,45.0975
13752,11/16/2010 0:00:00,-58.8025,44.4325
13752,11/17/2010 0:00:00,-58.8925,43.9875
13752,11/17/2010 0:00:00,-59.0825,43.7625
13752,11/18/2010 0:00:00,-59.29,43.6
13752,11/18/2010 0:00:00,-59.6125,43.2525
13752,11/19/2010 0:00:00,-60.08,42.8125
13752,11/19/2010 0:00:00,-60.355,43.1525
13752,11/20/2010 0:00:00,-60.3025,43.9
13752,11/20/2010 0:00:00,-60.665,42.9
13752,11/21/2010 0:00:00,-61.945,42.1825
13752,11/21/2010 0:00:00,-63.395,43.5575
13752,11/22/2010 0:00:00,-63.79,41.4625
13752,11/22/2010 0:00:00,-63.335,36.025
13752,11/23/2010 0:00:00,-62.8025,31.185
13752,11/23/2010 0:00:00,-61.9725,27.66
13752,11/24/2010 0:00:00,-61.265,26.915
13752,11/24/2010 0:00:00,-60.9375,27.825
13752,11/25/2010 0:00:00,-60.4475,28.2675
13752,11/25/2010 0:00:00,-60,27.62
13752,11/26/2010 0:00:00,-60.0425,27.255
13752,11/26/2010 0:00:00,-60.3225,27.95
13752,11/27/2010 0:00:00,-60.325,28.0825
13752,11/27/2010 0:00:00,-60.0475,27.6875
13752,11/28/2010 0:00:00,-59.44,26.7325
13752,11/28/2010 0:00:00,-58.805,24.3375
13752,11/29/2010 0:00:00,-58.84,22.4725
13752,11/29/2010 0:00:00,-59.065,22.485
13752,11/30/2010 0:00:00,-58.95,22.8425
13752,11/30/2010 0:00:00,-58.685,23.0125
13752,12/1/2010 0:00:00,-58.53,23.7475
13752,12/1/2010 0:00:00,-58.65,24.5775
13752,12/2/2010 0:00:00,-58.6725,24.4375
13752,12/2/2010 0:00:00,-58.7525,22.83
13752,12/3/2010 0:00:00,-59.5375,21.91
13752,12/3/2010 0:00:00,-60.4625,23.395
13752,12/4/2010 0:00:00,-60.545,23.6325
13752,12/4/2010 0:00:00,-60.245,21.0925
13752,12/5/2010 0:00:00,-60.3225,18.7075
13752,12/5/2010 0:00:00,-60.735,16.3525
13752,12/6/2010 0:00:00,-61.4025,13.9375
13752,12/6/2010 0:00:00,-64.145,3.2
13752,2/11/2011 0:00:00,-68.7275,-16.72
13752,2/11/2011 0:00:00,-70.9825,-26.345
13752,2/12/2011 0:00:00,-71.0425,-25.815
13752,2/12/2011 0:00:00,-70.7125,-28.1275
13752,2/13/2011 0:00:00,-70.0525,-33.5025
13752,2/13/2011 0:00:00,-69.975,-36.3475
13752,2/14/2011 0:00:00,-70.2875,-35.6025
13752,2/14/2011 0:00:00,-70.2125,-35.6725
13752,2/15/2011 0:00:00,-69.88,-37.2725
13752,2/15/2011 0:00:00,-69.7375,-38.215
13752,2/16/2011 0:00:00,-69.7625,-38.345
13752,2/16/2011 0:00:00,-69.8,-38.4125
13752,2/17/2011 0:00:00,-69.59,-37.5125
13752,2/17/2011 0:00:00,-69.1925,-35.46
13752,2/18/2011 0:00:00,-68.895,-33.3775
13752,2/18/2011 0:00:00,-68.6325,-31.5125
13752,2/19/2011 0:00:00,-68.9325,-31.3675
13752,2/19/2011 0:00:00,-69.66,-33.3475
13752,2/20/2011 0:00:00,-69.925,-34.67
13752,2/20/2011 0:00:00,-69.725,-35.3075
13752,2/21/2011 0:00:00,-69.2725,-36.01
13752,2/21/2011 0:00:00,-68.685,-36.305
13752,2/22/2011 0:00:00,-68.455,-37.445
13752,2/22/2011 0:00:00,-69.28,-37.6175
13752,2/23/2011 0:00:00,-70.4275,-34.8825
13752,2/23/2011 0:00:00,-70.685,-32.7125
13752,2/24/2011 0:00:00,-70.2325,-31.7
13752,2/24/2011 0:00:00,-69.385,-30.7175
13752,2/25/2011 0:00:00,-68.765,-31.2975
13752,2/25/2011 0:00:00,-68.575,-32.9725
13752,2/26/2011 0:00:00,-68.16,-34.1825
13752,2/26/2011 0:00:00,-68.33,-33.3
13752,2/27/2011 0:00:00,-68.465,-29.195
13752,2/27/2011 0:00:00,-67.7025,-23.8375
13752,2/28/2011 0:00:00,-68.135,-21.17
13752,2/28/2011 0:00:00,-69.365,-21.6625
13752,3/1/2011 0:00:00,-70.125,-23
13752,3/1/2011 0:00:00,-70.24,-25.7125
13752,3/2/2011 0:00:00,-69.0825,-28.5175
13752,3/2/2011 0:00:00,-68.3175,-28.135
13752,3/3/2011 0:00:00,-69.15,-26.755
13752,3/3/2011 0:00:00,-69.9175,-27.4375
13752,3/4/2011 0:00:00,-69.925,-28.9625
13752,3/4/2011 0:00:00,-69.265,-30.99
13752,3/5/2011 0:00:00,-68.1175,-33.8025
13752,3/5/2011 0:00:00,-68.1625,-34.925
13752,3/6/2011 0:00:00,-69.3075,-34.295
13752,3/6/2011 0:00:00,-70.11,-34.075
13752,3/7/2011 0:00:00,-69.96,-33.325
13752,3/7/2011 0:00:00,-69.195,-31.5725
13752,3/8/2011 0:00:00,-68.4725,-29.945
13752,3/8/2011 0:00:00,-67.83,-28.4125
13752,3/9/2011 0:00:00,-68.485,-28.3475
13752,3/9/2011 0:00:00,-69.9625,-30.345
13752,3/10/2011 0:00:00,-69.9275,-31.47
13752,3/10/2011 0:00:00,-68.72,-31.16
13752,3/11/2011 0:00:00,-66.7025,-30.4125
13752,3/11/2011 0:00:00,-64.7575,-28.57
13752,3/12/2011 0:00:00,-65.62,-27.665
13752,3/12/2011 0:00:00,-67.8925,-28.8225
13752,3/13/2011 0:00:00,-68.875,-30.24
13752,3/14/2011 0:00:00,-68.4425,-30.605
13752,3/14/2011 0:00:00,-67.5325,-28.9475
13752,3/17/2011 0:00:00,7.2275,-27.165
13752,3/17/2011 0:00:00,6.46,-25.715
13752,3/20/2011 0:00:00,2.12,-22.37
13752,3/22/2011 0:00:00,-1.555,-20.0075
13752,3/23/2011 0:00:00,-5.675,-17.7475
13752,4/4/2011 0:00:00,-70.945,-11.9075
13752,4/4/2011 0:00:00,-72.335,-10.3525
13752,4/5/2011 0:00:00,-73.5925,-9.265
13752,4/5/2011 0:00:00,-73.3225,-8.205
13752,4/6/2011 0:00:00,-72.505,-7.02
13752,4/6/2011 0:00:00,-72.5825,-6.4625
13752,4/7/2011 0:00:00,-71.9125,-7.3125
13752,4/7/2011 0:00:00,-69.67,-9.0675
13752,4/8/2011 0:00:00,-70.0925,-9.57
13752,4/8/2011 0:00:00,-72.41,-8.5725
13752,4/9/2011 0:00:00,-73.0025,-8.075
13752,4/9/2011 0:00:00,-72.5475,-8.39
13752,4/10/2011 0:00:00,-71.4175,-9.3325
13752,4/10/2011 0:00:00,-69.5375,-10.805
13752,4/11/2011 0:00:00,-68.145,-11.9625
13752,4/11/2011 0:00:00,-65.79,-12.1525
13752,4/12/2011 0:00:00,-63.185,-11.155
13752,4/13/2011 0:00:00,-50.64,-5.0325
13752,4/13/2011 0:00:00,-44.9025,-1.5
13752,4/13/2011 0:00:00,-40.0925,1.7525
13752,4/14/2011 0:00:00,-39.6925,4.3775
13752,4/14/2011 0:00:00,-40.9625,5.9725
13752,4/15/2011 0:00:00,-42.71,6.7575
13752,4/15/2011 0:00:00,-41.3775,5.885
13752,4/16/2011 0:00:00,-36.2725,3.5725
13752,4/16/2011 0:00:00,-33.415,1.165
13752,4/18/2011 0:00:00,-20.37,-1.4575
13752,4/18/2011 0:00:00,-13.83,-2.7025
13752,4/19/2011 0:00:00,-10.61,-3.9175
13752,4/19/2011 0:00:00,-7.6525,-5.7475
13752,4/21/2011 0:00:00,-6.5175,-8.595
13752,4/22/2011 0:00:00,-7.44,-10.86
13752,4/22/2011 0:00:00,-4.5775,-11.9175
13752,4/23/2011 0:00:00,-1.8675,-11.88
13752,4/23/2011 0:00:00,-3.4,-11.6225
13752,4/24/2011 0:00:00,-4.3825,-12.175
13752,4/24/2011 0:00:00,-2.0025,-12.915
13752,4/25/2011 0:00:00,2.0175,-13.5
13752,4/25/2011 0:00:00,5.2475,-14.49
13752,4/26/2011 0:00:00,5.8475,-15.4175
13752,4/26/2011 0:00:00,6.4875,-15.6275
13752,4/27/2011 0:00:00,7.8725,-15.2725
13752,4/27/2011 0:00:00,7.7875,-14.915
13752,4/28/2011 0:00:00,7.45,-14.8725
13752,4/28/2011 0:00:00,7.82,-14.895
13752,4/29/2011 0:00:00,8.1875,-14.79
13752,4/29/2011 0:00:00,7.98,-14.7125
13752,4/30/2011 0:00:00,7.77,-14.8225
13752,4/30/2011 0:00:00,8.0125,-14.995
13752,5/1/2011 0:00:00,7.48,-14.885
13752,5/1/2011 0:00:00,5.51,-14.6825
13752,5/2/2011 0:00:00,4.2175,-14.98
13752,5/2/2011 0:00:00,4.605,-15.495
13752,5/3/2011 0:00:00,7.06,-16.3825
13752,5/3/2011 0:00:00,8.9575,-18.425
13752,5/4/2011 0:00:00,10.415,-21.72
13752,5/4/2011 0:00:00,12.5075,-26.015
13752,5/5/2011 0:00:00,11.2825,-29.995
13752,5/5/2011 0:00:00,10.13,-32.505
13752,5/6/2011 0:00:00,12.595,-34.765
13752,5/6/2011 0:00:00,17.195,-37.275
13752,5/7/2011 0:00:00,19.57,-38.5025
13752,5/7/2011 0:00:00,20.96,-37.885
13752,5/8/2011 0:00:00,25.9975,-37.2075
13752,5/8/2011 0:00:00,31.005,-37.905
13752,5/9/2011 0:00:00,32.7775,-38.4725
13752,5/9/2011 0:00:00,32.4575,-38.5375
13752,5/10/2011 0:00:00,32.0775,-39.0725
13752,5/10/2011 0:00:00,31.82,-39.985
13752,5/11/2011 0:00:00,32.4425,-41.71
13752,5/11/2011 0:00:00,33.19,-44.6825
13752,5/12/2011 0:00:00,33.725,-48.78
13752,5/12/2011 0:00:00,36.24,-52.845
13752,5/13/2011 0:00:00,38.7625,-55.845
13752,5/13/2011 0:00:00,39.06,-59.0975
13752,5/14/2011 0:00:00,38.185,-63.0075
13752,5/14/2011 0:00:00,38.5975,-65.915
13752,5/15/2011 0:00:00,39.22,-67.1625
13752,5/15/2011 0:00:00,38.4475,-67.815
13752,5/16/2011 0:00:00,37.58,-68.72
13752,5/16/2011 0:00:00,37.6925,-69.155
13752,5/17/2011 0:00:00,38.7925,-69.15
13752,5/17/2011 0:00:00,39.8975,-69.365
13752,5/18/2011 0:00:00,40.2975,-69.27
13752,5/18/2011 0:00:00,40.1825,-68.7375
13752,5/19/2011 0:00:00,40.515,-68.4825
13752,5/19/2011 0:00:00,40.475,-69.13
13752,5/20/2011 0:00:00,39.2425,-70.06
13752,5/20/2011 0:00:00,38.96,-69.6475
13752,5/21/2011 0:00:00,40.215,-68.3275
13752,5/21/2011 0:00:00,40.8975,-67.695
13752,5/22/2011 0:00:00,40.91,-67.685
13752,5/22/2011 0:00:00,40.69,-67.9875
13752,5/23/2011 0:00:00,39.8,-68.26
13752,5/23/2011 0:00:00,39.19,-67.75
13752,5/24/2011 0:00:00,39.7375,-67.1475
13752,5/24/2011 0:00:00,40.285,-67.355
13752,5/25/2011 0:00:00,40.2375,-67.9025
13752,5/25/2011 0:00:00,40.38,-68.17
13752,5/26/2011 0:00:00,40.75,-68.19
13752,5/26/2011 0:00:00,40.9325,-68.305
13752,5/27/2011 0:00:00,41.0375,-68.605
13752,5/27/2011 0:00:00,40.9575,-69.1825
13752,5/28/2011 0:00:00,40.29,-69.6975
13752,5/28/2011 0:00:00,39.9925,-69.34
13752,5/29/2011 0:00:00,40.7975,-68.73
13752,5/29/2011 0:00:00,40.34,-69.835
13752,5/30/2011 0:00:00,37.765,-71.9425
13752,5/30/2011 0:00:00,37.5925,-71.3325
13752,5/31/2011 0:00:00,40.3875,-68.44
13752,5/31/2011 0:00:00,41.375,-67.205
13752,6/1/2011 0:00:00,40.795,-67.875
13752,6/1/2011 0:00:00,41.12,-68.355
13752,6/2/2011 0:00:00,41.9525,-68.305
13752,6/2/2011 0:00:00,42.5325,-68.41
13752,6/3/2011 0:00:00,42.645,-68.45
13752,6/3/2011 0:00:00,42.3025,-68.43
13752,6/4/2011 0:00:00,42.0925,-68.9125
13752,6/4/2011 0:00:00,42.86,-69.0475
13752,6/5/2011 0:00:00,43.965,-68.21
13752,6/5/2011 0:00:00,43.9,-67.9375
13752,6/6/2011 0:00:00,42.58,-68.1675
13752,6/6/2011 0:00:00,41.2625,-67.615
13752,6/7/2011 0:00:00,40.2775,-66.6225
13752,6/7/2011 0:00:00,39.4775,-65.38
13752,6/8/2011 0:00:00,39.4275,-64.3575
13752,6/8/2011 0:00:00,38.515,-64.8975
13752,6/9/2011 0:00:00,36.7225,-66.9375
13752,6/9/2011 0:00:00,36.4775,-68.475
13752,6/10/2011 0:00:00,37.3875,-69.23
13752,6/10/2011 0:00:00,39.1625,-69.3625
13752,6/11/2011 0:00:00,39.97,-67.245
13752,6/11/2011 0:00:00,39.2225,-65.355
13752,6/13/2011 0:00:00,39.38,-66.7875
13752,6/14/2011 0:00:00,37.995,-67.71
13752,6/14/2011 0:00:00,35.405,-65.685
13752,6/15/2011 0:00:00,36.93,-65.41
13752,6/15/2011 0:00:00,41.045,-68.1025
13752,6/16/2011 0:00:00,42.605,-69.23
13752,6/16/2011 0:00:00,42.09,-68.4525
13752,6/17/2011 0:00:00,41.825,-67.9275
13752,6/17/2011 0:00:00,41.4525,-67.995
13752,6/18/2011 0:00:00,41.05,-68.7175
13752,6/18/2011 0:00:00,41.835,-68.8775
13752,6/19/2011 0:00:00,43.2575,-67.945
13752,6/20/2011 0:00:00,31.3375,-52.175
21242,6/20/2010 0:00:00,34.67,-74.8125
21242,6/20/2010 0:00:00,36.05,-75.7875
21242,6/21/2010 0:00:00,37.8575,-74.105
21242,6/21/2010 0:00:00,36.9325,-72.3575
21242,6/22/2010 0:00:00,34.02,-71.3275
21242,6/22/2010 0:00:00,34.095,-70.0675
21242,6/24/2010 0:00:00,39.0225,-69.735
21242,6/24/2010 0:00:00,41.9325,-69.665
21242,6/25/2010 0:00:00,41.8575,-69.2925
21242,6/25/2010 0:00:00,41.5525,-69.5775
21242,6/26/2010 0:00:00,40.2425,-69.8025
21242,6/26/2010 0:00:00,39.2875,-68.6825
21242,6/27/2010 0:00:00,40.22,-67.625
21242,6/27/2010 0:00:00,40.81,-68.6925
21242,6/28/2010 0:00:00,39.765,-70.665
21242,6/28/2010 0:00:00,39.71,-71.1075
21242,6/29/2010 0:00:00,41.0775,-70.4575
21242,6/29/2010 0:00:00,42.3025,-70.1525
21242,6/30/2010 0:00:00,43.0475,-69.8475
21242,6/30/2010 0:00:00,43.36,-69.54
21242,7/1/2010 0:00:00,43.5475,-69.545
21242,7/1/2010 0:00:00,43.7375,-69.74
21242,7/2/2010 0:00:00,43.785,-69.9675
21242,7/2/2010 0:00:00,43.8625,-70.0375
21242,7/3/2010 0:00:00,43.9125,-69.89
21242,7/3/2010 0:00:00,43.6675,-69.8075
21242,7/4/2010 0:00:00,43.2725,-69.9425
21242,7/4/2010 0:00:00,42.545,-70.45
21242,7/5/2010 0:00:00,41.875,-71.7075
21242,7/5/2010 0:00:00,42.295,-72.7175
21242,7/6/2010 0:00:00,42.87,-72.57
21242,7/6/2010 0:00:00,43.175,-71.6725
21242,7/7/2010 0:00:00,43.7025,-70.4975
21242,7/7/2010 0:00:00,43.4025,-70.1025
21242,7/8/2010 0:00:00,42.51,-70.7375
21242,7/8/2010 0:00:00,42.555,-70.875
21242,7/9/2010 0:00:00,43.2325,-70.2
21242,7/9/2010 0:00:00,43.345,-69.9
21242,7/10/2010 0:00:00,42.6875,-69.79
21242,7/10/2010 0:00:00,41.89,-69.2425
21242,7/11/2010 0:00:00,41.51,-68.7875
21242,7/11/2010 0:00:00,41.76,-68.24
21242,7/12/2010 0:00:00,42.77,-67.725
21242,7/12/2010 0:00:00,43.55,-68.1775
21242,7/13/2010 0:00:00,43.1275,-68.66
21242,7/13/2010 0:00:00,40.6775,-69.7075
21242,7/14/2010 0:00:00,37.465,-72.445
21242,7/14/2010 0:00:00,38.3125,-72.9325
21242,7/15/2010 0:00:00,42.185,-70.3575
21242,7/15/2010 0:00:00,43.465,-69.5
21242,7/16/2010 0:00:00,42.1525,-70.2975
21242,7/16/2010 0:00:00,41.48,-69.8775
21242,7/17/2010 0:00:00,42.1225,-68.835
21242,7/17/2010 0:00:00,42.6625,-68.45
21242,7/18/2010 0:00:00,42.8825,-68.535
21242,7/18/2010 0:00:00,43.2075,-68.715
21242,7/19/2010 0:00:00,43.33,-68.7075
21242,7/19/2010 0:00:00,43.2525,-68.5125
21242,7/20/2010 0:00:00,43.7725,-68.88
21242,7/20/2010 0:00:00,44.8875,-69.81
21242,7/21/2010 0:00:00,45.1225,-69.9225
21242,7/23/2010 0:00:00,44.2725,-69.0325
21242,7/23/2010 0:00:00,42.9325,-68.87
21242,7/24/2010 0:00:00,41.2725,-69.62
21242,7/24/2010 0:00:00,38.2225,-71.15
21242,7/25/2010 0:00:00,35.0775,-74.2725
21242,7/25/2010 0:00:00,37.61,-74.99
21242,7/26/2010 0:00:00,43.21,-71.5525
21242,7/26/2010 0:00:00,44.68,-69.395
21242,7/27/2010 0:00:00,43.8575,-69.895
21242,7/27/2010 0:00:00,44.205,-70.2425
21242,7/28/2010 0:00:00,44.73,-69.5575
21242,7/28/2010 0:00:00,43.47,-69.465
21242,7/29/2010 0:00:00,40.9325,-70.4675
21242,7/29/2010 0:00:00,40.33,-70.065
21242,7/30/2010 0:00:00,42.3275,-68.695
21242,7/30/2010 0:00:00,43.7125,-68.7925
21242,7/31/2010 0:00:00,43.82,-69.86
21242,7/31/2010 0:00:00,43.97,-70.9
21242,8/1/2010 0:00:00,42.905,-70.97
21242,8/1/2010 0:00:00,41.88,-69.1325
21242,8/2/2010 0:00:00,43.4025,-67.2675
21242,8/2/2010 0:00:00,45.2325,-67.0275
21242,8/3/2010 0:00:00,44.6675,-66.3475
21242,8/3/2010 0:00:00,41.6,-65.2325
21242,8/4/2010 0:00:00,39.415,-66.1825
21242,8/4/2010 0:00:00,39.9475,-68.0075
21242,8/5/2010 0:00:00,40.9875,-69.175
21242,8/5/2010 0:00:00,42.3775,-69.7475
21242,8/6/2010 0:00:00,43.3125,-69.135
21242,8/6/2010 0:00:00,43.3925,-67.62
21242,8/7/2010 0:00:00,44.2275,-66.325
21242,8/7/2010 0:00:00,44.4125,-66.2475
21242,8/8/2010 0:00:00,43.6875,-67.2
21242,8/8/2010 0:00:00,43.6225,-68.0575
21242,8/9/2010 0:00:00,43.1,-68.0725
21242,8/9/2010 0:00:00,41.71,-67.53
21242,8/10/2010 0:00:00,41.18,-67.55
21242,8/10/2010 0:00:00,42.7,-67.3475
21242,8/11/2010 0:00:00,45.465,-66.4575
21242,8/11/2010 0:00:00,46.34,-67.04
21242,8/12/2010 0:00:00,44.4775,-68.47
21242,8/12/2010 0:00:00,43.835,-67.9925
21242,8/13/2010 0:00:00,45.365,-66.23
21242,8/13/2010 0:00:00,45.8575,-65.375
21242,8/14/2010 0:00:00,45.3525,-65.4925
21242,8/14/2010 0:00:00,44.8575,-65.8925
21242,8/15/2010 0:00:00,44.6,-66.7
21242,8/15/2010 0:00:00,45.28,-67.4775
21242,8/16/2010 0:00:00,44.6825,-66.8775
21242,8/16/2010 0:00:00,41.66,-65.5575
